,Symbol,Year,Month,Day,Open,High,Low,Close,Volume,Date,Good_Time_Prices_Low,Good_Time_Prices_will_increase,Good_Time_Interest_rates_low,Good_Time_Rising_interest_rates,Good_Time_Times_good,Good_Time_Fuel_Efficiency,Bad_Time_Prices_High,Bad_Time_Interest_rates_high,Bad_Time_Cannot_Afford,Bad_Time_Uncertain_Future,Bad_Time_Gas_Prices,Bad_Time_Poor_Selection,Relative_prices,Relative_rates
10459,TM,2014,8,27,109.07,109.16,108.76,108.89,283684,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10460,TM,2014,8,28,108.6,108.88,108.06,108.44,296823,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10461,TM,2014,8,29,108.51,108.57,107.96,108.33,179742,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10462,TTM,2014,8,1,38.637,39.287,38.507,39.097,1026168,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10463,TTM,2014,8,4,39.336999999999996,39.867,39.227,39.687,713917,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10464,TTM,2014,8,5,39.907,40.147,39.347,39.547,984912,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10465,TTM,2014,8,6,39.117,39.827,38.647,38.817,1027166,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10466,TTM,2014,8,7,38.946999999999996,39.446999999999996,38.486999999999995,38.637,1003674,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10467,TTM,2014,8,8,38.247,38.297,37.31800000000001,38.227,1437474,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10468,TTM,2014,8,11,40.126999999999995,41.566,40.117,41.096000000000004,2979074,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10469,TTM,2014,8,12,41.40600000000001,42.15600000000001,41.146,41.826,1677840,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10470,TTM,2014,8,13,41.90600000000001,42.36600000000001,41.90600000000001,42.18600000000001,1086866,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10471,TTM,2014,8,14,42.526,43.865,41.606,43.805,1631001,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10472,TTM,2014,8,15,43.705,44.285,43.526,44.255,2114495,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10473,TTM,2014,8,18,44.325,45.585,44.325,45.535,1683775,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10474,TTM,2014,8,19,45.745,46.175,45.495,46.035,1128245,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10475,TTM,2014,8,20,45.825,46.983999999999995,45.795,46.733999999999995,1307843,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10476,TTM,2014,8,21,46.773999999999994,47.284,46.295,46.754,1217354,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10477,TTM,2014,8,22,46.674,46.994,46.015,46.773999999999994,917593,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10478,TTM,2014,8,25,46.485,46.803999999999995,46.015,46.714,981652,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10479,TTM,2014,8,26,46.934,47.464,46.843999999999994,47.254,1101215,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10480,TTM,2014,8,27,47.843999999999994,48.153999999999996,47.254,48.034,870972,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10481,TTM,2014,8,28,47.983999999999995,47.983999999999995,47.034,47.553999999999995,912068,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10482,TTM,2014,8,29,47.873999999999995,48.244,47.644,48.174,773707,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10483,HMC,2014,8,1,34.145,34.145,33.736,33.775999999999996,1147704,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10484,HMC,2014,8,4,33.766,33.804,33.58,33.678000000000004,1356779,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10485,HMC,2014,8,5,33.59,33.678000000000004,33.296,33.395,651134,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10486,HMC,2014,8,6,33.288000000000004,33.395,33.063,33.249,634982,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10487,HMC,2014,8,7,33.326,33.501,33.102,33.179,639198,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10488,HMC,2014,8,8,33.063,33.385,32.75,33.385,803999,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10489,HMC,2014,8,11,33.189,33.326,33.121,33.209,567197,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10490,HMC,2014,8,12,33.073,33.17,33.043,33.102,686066,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10491,HMC,2014,8,13,33.424,33.6,33.404,33.521,869321,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10492,HMC,2014,8,14,33.209,33.316,33.102,33.288000000000004,891458,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10493,HMC,2014,8,15,33.288000000000004,33.316,32.984,33.15,444026,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10494,HMC,2014,8,18,33.229,33.345,33.219,33.306,594123,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10495,HMC,2014,8,19,33.239000000000004,33.306,33.179,33.268,733069,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10496,HMC,2014,8,20,33.268,33.365,33.16,33.278,444077,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10497,HMC,2014,8,21,33.58,33.97,33.58,33.903,696206,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10498,HMC,2014,8,22,33.668,33.668,33.483000000000004,33.531,546655,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10499,HMC,2014,8,25,33.716,33.785,33.58,33.678000000000004,537556,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10500,HMC,2014,8,26,33.385,33.57,33.296,33.463,626457,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10501,HMC,2014,8,27,33.345,33.463,33.121,33.14,1186663,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10502,HMC,2014,8,28,33.14,33.296,32.994,33.258,637568,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10503,HMC,2014,8,29,33.17,33.268,33.131,33.239000000000004,786758,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10504,GM,2014,8,1,29.433000000000003,29.615,29.006999999999998,29.13,17579960,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10505,GM,2014,8,4,29.409000000000002,29.635,29.180999999999997,29.276,13186038,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10506,GM,2014,8,5,29.243000000000002,29.441999999999997,28.875999999999998,29.06,12641099,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10507,GM,2014,8,6,28.947,29.331,28.947,29.094,10004355,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10508,GM,2014,8,7,29.234,29.294,28.570999999999998,28.842,15527099,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10509,GM,2014,8,8,28.824,29.234,28.824,29.208000000000002,11405264,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10510,GM,2014,8,11,29.294,29.488000000000003,29.103,29.441999999999997,12482760,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10511,GM,2014,8,12,29.4,29.74,29.226999999999997,29.355,11828860,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10512,GM,2014,8,13,29.558000000000003,29.678,29.427,29.575,8213866,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10513,GM,2014,8,14,29.451,29.575,28.939,29.575,11429603,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10514,GM,2014,8,15,29.645,29.759,29.19,29.478,16247641,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10515,GM,2014,8,18,29.69400000000001,29.999000000000002,29.654,29.965999999999998,11854248,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10516,GM,2014,8,19,30.217,30.272,29.904,30.114,11963920,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10517,GM,2014,8,20,30.035999999999998,30.245,29.879,30.07800000000001,10449164,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10518,GM,2014,8,21,30.158,30.253,30.019000000000002,30.14,7566807,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10519,GM,2014,8,22,30.061999999999998,30.07,29.749000000000002,29.826999999999998,9948038,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10520,GM,2014,8,25,29.982,30.261999999999997,29.885,30.201999999999998,10958986,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10521,GM,2014,8,26,30.28,30.486,30.166999999999998,30.359,8649990,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10522,GM,2014,8,27,30.41800000000001,30.427,30.123,30.236,8171333,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10523,GM,2014,8,28,30.061999999999998,30.272,29.807,30.21,6855272,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10524,GM,2014,8,29,30.261999999999997,30.359,30.149,30.314,6380585,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10525,F,2014,8,1,14.375,14.484000000000002,14.099,14.175999999999998,39932743,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10526,F,2014,8,4,14.299000000000001,14.452,14.284,14.352,29487151,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10527,F,2014,8,5,14.299000000000001,14.452,14.147,14.222000000000001,29470546,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10528,F,2014,8,6,14.115,14.4,14.115,14.315,25940497,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10529,F,2014,8,7,14.367,14.419,14.138,14.183,23713656,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10530,F,2014,8,8,14.165999999999999,14.436,14.122,14.409,34833587,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10531,F,2014,8,11,14.477,14.544,14.425999999999998,14.477,21128410,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10532,F,2014,8,12,14.452,14.679,14.452,14.51,30257005,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10533,F,2014,8,13,14.738,14.738,14.604000000000001,14.689,31045501,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10534,F,2014,8,14,14.661,14.738,14.529000000000002,14.697000000000001,23399906,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10535,F,2014,8,15,14.745999999999999,14.745999999999999,14.477,14.595,24856998,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10536,F,2014,8,18,14.654000000000002,14.774000000000001,14.654000000000002,14.697000000000001,20366163,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10537,F,2014,8,19,14.765,14.774000000000001,14.604000000000001,14.637,18856093,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10538,F,2014,8,20,14.63,14.697000000000001,14.544,14.679,16846796,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10539,F,2014,8,21,14.697000000000001,14.745999999999999,14.645999999999999,14.67,17851021,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10540,F,2014,8,22,14.612,14.661,14.46,14.477,24069726,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10541,F,2014,8,25,14.51,14.578,14.502,14.529000000000002,12773178,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10542,F,2014,8,26,14.554,14.63,14.493,14.493,14428676,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10543,F,2014,8,27,14.529000000000002,14.67,14.51,14.637,21610449,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10544,F,2014,8,28,14.561,14.714,14.51,14.689,19987628,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10545,F,2014,8,29,14.728,14.745999999999999,14.661,14.679,18233497,2014-08-31,27.0,7.0,26.0,1.0,9.0,3.0,15.0,6.0,10.0,4.0,1.0,4.0,12.0,20.0
10546,TM,2014,9,2,109.87,110.13,109.67,110.12,310236,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10547,TM,2014,9,3,110.04,110.26,109.78,109.89,257808,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10548,TM,2014,9,4,110.11,110.65,109.83,109.98,403839,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10549,TM,2014,9,5,110.02,110.32,109.85,110.29,171201,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10550,TM,2014,9,8,110.08,110.22,109.46,109.97,231225,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10551,TM,2014,9,9,109.37,109.41,108.95,108.99,341303,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10552,TM,2014,9,10,110.0,110.49,109.72,110.39,379409,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10553,TM,2014,9,11,110.17,110.38,109.93,110.27,200105,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10554,TM,2014,9,12,111.24,111.26,110.71,110.97,246292,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10555,TM,2014,9,15,110.86,111.14,110.58,111.02,186456,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10556,TM,2014,9,16,111.1,111.69,110.9,111.43,338671,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10557,TM,2014,9,17,111.25,111.76,110.76,111.21,277340,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10558,TM,2014,9,18,112.59,113.24,112.52,113.18,379783,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10559,TM,2014,9,19,113.06,113.16,112.36,112.54,276536,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10560,TM,2014,9,22,112.87,113.54,112.68,112.78,432376,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10561,TM,2014,9,23,112.75,112.77,111.84,112.05,331886,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10562,TM,2014,9,24,111.88,112.68,111.85,112.62,287954,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10563,TM,2014,9,25,112.78,113.18,111.62,111.7,462039,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10564,TM,2014,9,26,112.04,112.58,111.93,112.44,286269,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10565,TM,2014,9,29,111.77,111.96,110.95,111.36,385947,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10566,TM,2014,9,30,111.73,111.93,110.92,111.37,507815,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10567,TTM,2014,9,2,48.144,48.623999999999995,47.763999999999996,48.303999999999995,1368326,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10568,TTM,2014,9,3,48.483999999999995,48.644,47.934,48.144,1612772,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10569,TTM,2014,9,4,47.864,48.864,47.254,48.184,1650684,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10570,TTM,2014,9,5,47.784,47.784,47.044,47.56399999999999,1539038,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10571,TTM,2014,9,8,47.604,47.924,47.593999999999994,47.843999999999994,1074827,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10572,TTM,2014,9,9,47.88399999999999,48.153999999999996,46.913999999999994,47.153999999999996,996640,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10573,TTM,2014,9,10,47.184,47.354,46.535,46.894,953094,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10574,TTM,2014,9,11,46.763999999999996,47.843999999999994,46.754,47.163999999999994,1167741,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10575,TTM,2014,9,12,47.31399999999999,47.504,46.645,47.244,1407617,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10576,TTM,2014,9,15,47.123999999999995,47.614,46.924,46.964,1245605,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10577,TTM,2014,9,16,46.105,46.235,45.645,46.025,1710812,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10578,TTM,2014,9,17,46.235,46.345,45.575,46.145,1292262,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10579,TTM,2014,9,18,47.153999999999996,47.153999999999996,46.70399999999999,46.763999999999996,1727441,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10580,TTM,2014,9,19,46.843999999999994,46.913999999999994,46.495,46.693999999999996,1203963,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10581,TTM,2014,9,22,47.784,48.083999999999996,47.31399999999999,47.544,1534204,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10582,TTM,2014,9,23,46.833999999999996,46.833999999999996,45.335,45.475,1509902,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10583,TTM,2014,9,24,45.595,46.015,44.925,44.965,1614432,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10584,TTM,2014,9,25,44.845,44.925,42.786,42.86600000000001,2837377,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10585,TTM,2014,9,26,43.895,44.705,43.606,44.665,1758164,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10586,TTM,2014,9,29,44.185,44.185,43.306000000000004,43.51600000000001,1508801,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10587,TTM,2014,9,30,43.456,43.965,43.146,43.695,1365511,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10588,HMC,2014,9,2,33.014,33.043,32.876,32.966,973574,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10589,HMC,2014,9,3,33.043,33.229,33.043,33.15,952117,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10590,HMC,2014,9,4,33.179,33.258,33.073,33.082,923229,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10591,HMC,2014,9,5,33.043,33.073,32.946,33.043,974269,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10592,HMC,2014,9,8,33.014,33.073,32.926,33.043,670981,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10593,HMC,2014,9,9,33.053000000000004,33.063,32.876,32.885999999999996,438634,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10594,HMC,2014,9,10,33.345,33.424,33.249,33.414,551392,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10595,HMC,2014,9,11,33.335,33.6,33.335,33.58,411130,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
10596,HMC,2014,9,12,33.59,33.705999999999996,33.58,33.678000000000004,683833,2014-09-30,31.0,5.0,24.0,1.0,9.0,3.0,14.0,3.0,11.0,4.0,1.0,4.0,17.0,21.0
