,Symbol,Year,Month,Day,Open,High,Low,Close,Volume,Date,Good_time_to_Buy,Uncertain,Bad_time_to_Buy,Relative
13998,F,2017,2,14,12.163,12.22,12.115,12.173,29459549,2017-02-28,70.0,5.0,25.0,145.0
13999,F,2017,2,15,12.143,12.163,12.076,12.153,26093327,2017-02-28,70.0,5.0,25.0,145.0
14000,F,2017,2,16,12.133,12.163,12.009,12.066,23776706,2017-02-28,70.0,5.0,25.0,145.0
14001,F,2017,2,17,12.029000000000002,12.106,11.952,12.106,27437642,2017-02-28,70.0,5.0,25.0,145.0
14002,F,2017,2,21,12.133,12.24,12.133,12.21,30296637,2017-02-28,70.0,5.0,25.0,145.0
14003,F,2017,2,22,12.183,12.282,12.173,12.192,25747956,2017-02-28,70.0,5.0,25.0,145.0
14004,F,2017,2,23,12.22,12.235,12.076,12.086,23348183,2017-02-28,70.0,5.0,25.0,145.0
14005,F,2017,2,24,12.038,12.038,11.912,11.999,42417287,2017-02-28,70.0,5.0,25.0,145.0
14006,F,2017,2,27,12.019,12.201,11.96,12.183,43303919,2017-02-28,70.0,5.0,25.0,145.0
14007,F,2017,2,28,12.153,12.182,11.979,12.056,37498415,2017-02-28,70.0,5.0,25.0,145.0
14008,RACE,2017,2,1,61.898,61.987,61.076,61.541,376353,2017-02-28,70.0,5.0,25.0,145.0
14009,RACE,2017,2,2,64.384,64.493,63.581,63.988,905395,2017-02-28,70.0,5.0,25.0,145.0
14010,RACE,2017,2,3,64.859,65.176,64.78,65.067,720215,2017-02-28,70.0,5.0,25.0,145.0
14011,RACE,2017,2,6,63.71,64.275,63.631,63.958,451487,2017-02-28,70.0,5.0,25.0,145.0
14012,RACE,2017,2,7,63.849,64.057,63.681,63.879,365925,2017-02-28,70.0,5.0,25.0,145.0
14013,RACE,2017,2,8,63.591,64.671,63.502,64.572,284233,2017-02-28,70.0,5.0,25.0,145.0
14014,RACE,2017,2,9,64.067,64.572,63.958,64.146,292432,2017-02-28,70.0,5.0,25.0,145.0
14015,RACE,2017,2,10,63.918,64.70100000000001,63.78,64.592,387462,2017-02-28,70.0,5.0,25.0,145.0
14016,RACE,2017,2,13,65.36399999999999,65.74,65.176,65.532,449786,2017-02-28,70.0,5.0,25.0,145.0
14017,RACE,2017,2,14,65.721,65.929,65.404,65.55199999999999,326743,2017-02-28,70.0,5.0,25.0,145.0
14018,RACE,2017,2,15,64.602,65.39399999999999,64.562,65.374,366988,2017-02-28,70.0,5.0,25.0,145.0
14019,RACE,2017,2,16,65.83,66.097,65.344,65.404,592126,2017-02-28,70.0,5.0,25.0,145.0
14020,RACE,2017,2,17,64.81,65.008,64.562,64.958,293372,2017-02-28,70.0,5.0,25.0,145.0
14021,RACE,2017,2,21,64.62100000000001,65.067,64.542,64.94800000000001,298154,2017-02-28,70.0,5.0,25.0,145.0
14022,RACE,2017,2,22,64.195,65.36399999999999,64.13600000000001,65.245,310784,2017-02-28,70.0,5.0,25.0,145.0
14023,RACE,2017,2,23,65.79,65.93,65.008,65.03699999999999,395268,2017-02-28,70.0,5.0,25.0,145.0
14024,RACE,2017,2,24,64.631,64.819,64.13600000000001,64.46300000000001,412819,2017-02-28,70.0,5.0,25.0,145.0
14025,RACE,2017,2,27,64.81,65.453,64.79,65.186,380126,2017-02-28,70.0,5.0,25.0,145.0
14026,RACE,2017,2,28,64.62100000000001,65.097,64.354,64.433,376964,2017-02-28,70.0,5.0,25.0,145.0
14027,TM,2017,3,1,113.04,113.2,112.73,112.96,244209,2017-03-31,71.0,5.0,24.0,147.0
14028,TM,2017,3,2,111.83,112.12,111.4,111.63,256720,2017-03-31,71.0,5.0,24.0,147.0
14029,TM,2017,3,3,111.51,111.78,111.31,111.58,127822,2017-03-31,71.0,5.0,24.0,147.0
14030,TM,2017,3,6,111.38,111.38,111.0,111.16,164551,2017-03-31,71.0,5.0,24.0,147.0
14031,TM,2017,3,7,110.94,111.3,110.75,110.9,174309,2017-03-31,71.0,5.0,24.0,147.0
14032,TM,2017,3,8,110.8,110.84,110.03,110.06,183235,2017-03-31,71.0,5.0,24.0,147.0
14033,TM,2017,3,9,110.37,110.67,110.14,110.45,152871,2017-03-31,71.0,5.0,24.0,147.0
14034,TM,2017,3,10,111.09,111.23,110.66,110.91,291912,2017-03-31,71.0,5.0,24.0,147.0
14035,TM,2017,3,13,111.61,112.05,111.57,111.64,237405,2017-03-31,71.0,5.0,24.0,147.0
14036,TM,2017,3,14,110.73,110.85,110.27,110.35,132699,2017-03-31,71.0,5.0,24.0,147.0
14037,TM,2017,3,15,110.88,111.74,110.79,111.48,173207,2017-03-31,71.0,5.0,24.0,147.0
14038,TM,2017,3,16,111.95,112.19,111.41,111.48,111101,2017-03-31,71.0,5.0,24.0,147.0
14039,TM,2017,3,17,110.89,110.99,110.33,110.47,488033,2017-03-31,71.0,5.0,24.0,147.0
14040,TM,2017,3,20,110.52,110.85,110.2,110.26,189547,2017-03-31,71.0,5.0,24.0,147.0
14041,TM,2017,3,21,110.94,111.11,109.4,109.66,389168,2017-03-31,71.0,5.0,24.0,147.0
14042,TM,2017,3,22,109.17,109.28,108.41,109.11,283723,2017-03-31,71.0,5.0,24.0,147.0
14043,TM,2017,3,23,108.83,109.36,108.61,108.79,162460,2017-03-31,71.0,5.0,24.0,147.0
14044,TM,2017,3,24,109.39,109.89,109.2,109.63,164244,2017-03-31,71.0,5.0,24.0,147.0
14045,TM,2017,3,27,109.31,110.22,109.04,110.0,215002,2017-03-31,71.0,5.0,24.0,147.0
14046,TM,2017,3,28,110.16,110.84,110.05,110.67,208601,2017-03-31,71.0,5.0,24.0,147.0
14047,TM,2017,3,29,110.26,110.34,110.11,110.25,390120,2017-03-31,71.0,5.0,24.0,147.0
14048,TM,2017,3,30,110.0,110.3,109.89,110.06,202811,2017-03-31,71.0,5.0,24.0,147.0
14049,TM,2017,3,31,108.93,108.93,108.41,108.62,310008,2017-03-31,71.0,5.0,24.0,147.0
14050,TTM,2017,3,1,33.98,34.0,33.49,33.84,974929,2017-03-31,71.0,5.0,24.0,147.0
14051,TTM,2017,3,2,34.26,34.78,34.22,34.64,2062158,2017-03-31,71.0,5.0,24.0,147.0
14052,TTM,2017,3,3,34.7,34.81,34.44,34.81,1539392,2017-03-31,71.0,5.0,24.0,147.0
14053,TTM,2017,3,6,35.12,35.2,34.7,34.81,1678627,2017-03-31,71.0,5.0,24.0,147.0
14054,TTM,2017,3,7,34.71,34.77,34.5,34.66,1231253,2017-03-31,71.0,5.0,24.0,147.0
14055,TTM,2017,3,8,34.7,34.75,34.42,34.59,1536662,2017-03-31,71.0,5.0,24.0,147.0
14056,TTM,2017,3,9,34.6,34.91,34.6,34.73,2154000,2017-03-31,71.0,5.0,24.0,147.0
14057,TTM,2017,3,10,34.9,35.225,34.76,35.16,2646292,2017-03-31,71.0,5.0,24.0,147.0
14058,TTM,2017,3,13,35.6,36.18,35.6,36.11,1289951,2017-03-31,71.0,5.0,24.0,147.0
14059,TTM,2017,3,14,35.9,35.92,35.42,35.88,1586015,2017-03-31,71.0,5.0,24.0,147.0
14060,TTM,2017,3,15,35.95,36.54,35.895,36.46,1471071,2017-03-31,71.0,5.0,24.0,147.0
14061,TTM,2017,3,16,36.94,36.98,36.59,36.7,1519660,2017-03-31,71.0,5.0,24.0,147.0
14062,TTM,2017,3,17,36.3,36.47,36.14,36.4,1501806,2017-03-31,71.0,5.0,24.0,147.0
14063,TTM,2017,3,20,36.4,36.62,36.23,36.62,1133193,2017-03-31,71.0,5.0,24.0,147.0
14064,TTM,2017,3,21,36.48,36.76,35.68,35.76,2480569,2017-03-31,71.0,5.0,24.0,147.0
14065,TTM,2017,3,22,35.24,35.56,35.09,35.55,2190430,2017-03-31,71.0,5.0,24.0,147.0
14066,TTM,2017,3,23,35.85,36.33,35.58,35.71,1928514,2017-03-31,71.0,5.0,24.0,147.0
14067,TTM,2017,3,24,35.65,35.86,35.56,35.74,1432370,2017-03-31,71.0,5.0,24.0,147.0
14068,TTM,2017,3,27,35.53,36.15,35.22,36.05,909923,2017-03-31,71.0,5.0,24.0,147.0
14069,TTM,2017,3,28,36.13,36.6,36.1,36.18,911669,2017-03-31,71.0,5.0,24.0,147.0
14070,TTM,2017,3,29,36.12,36.14,35.68,35.77,1153908,2017-03-31,71.0,5.0,24.0,147.0
14071,TTM,2017,3,30,35.74,35.84,35.61,35.8,824227,2017-03-31,71.0,5.0,24.0,147.0
14072,TTM,2017,3,31,35.72,35.736,35.425,35.65,1321562,2017-03-31,71.0,5.0,24.0,147.0
14073,HMC,2017,3,1,30.856,30.955,30.856,30.886,489685,2017-03-31,71.0,5.0,24.0,147.0
14074,HMC,2017,3,2,30.708,30.788,30.58,30.59,391960,2017-03-31,71.0,5.0,24.0,147.0
14075,HMC,2017,3,3,30.75800000000001,30.847,30.669,30.748,442395,2017-03-31,71.0,5.0,24.0,147.0
14076,HMC,2017,3,6,30.659,30.659,30.462,30.56,482077,2017-03-31,71.0,5.0,24.0,147.0
14077,HMC,2017,3,7,30.718000000000004,30.768,30.64,30.669,555826,2017-03-31,71.0,5.0,24.0,147.0
14078,HMC,2017,3,8,30.679,30.698,30.53,30.54,589665,2017-03-31,71.0,5.0,24.0,147.0
14079,HMC,2017,3,9,30.56,30.61,30.462,30.54,431528,2017-03-31,71.0,5.0,24.0,147.0
14080,HMC,2017,3,10,30.718000000000004,30.807,30.55,30.65,473450,2017-03-31,71.0,5.0,24.0,147.0
14081,HMC,2017,3,13,30.65,30.659,30.516,30.65,640210,2017-03-31,71.0,5.0,24.0,147.0
14082,HMC,2017,3,14,30.452,30.472,30.304,30.354,366204,2017-03-31,71.0,5.0,24.0,147.0
14083,HMC,2017,3,15,30.63,30.827,30.58,30.75800000000001,458227,2017-03-31,71.0,5.0,24.0,147.0
14084,HMC,2017,3,16,30.876,30.946,30.778,30.788,324092,2017-03-31,71.0,5.0,24.0,147.0
14085,HMC,2017,3,17,30.768,30.788,30.6,30.64,264021,2017-03-31,71.0,5.0,24.0,147.0
14086,HMC,2017,3,20,30.659,30.778,30.555,30.59,826593,2017-03-31,71.0,5.0,24.0,147.0
14087,HMC,2017,3,21,30.896,31.034,30.344,30.392,845736,2017-03-31,71.0,5.0,24.0,147.0
14088,HMC,2017,3,22,30.196,30.254,30.023000000000003,30.225,555470,2017-03-31,71.0,5.0,24.0,147.0
14089,HMC,2017,3,23,30.244,30.462,30.225,30.334,443641,2017-03-31,71.0,5.0,24.0,147.0
14090,HMC,2017,3,24,30.324,30.44400000000001,30.279,30.382,454767,2017-03-31,71.0,5.0,24.0,147.0
14091,HMC,2017,3,27,30.225,30.432,30.116,30.412,476240,2017-03-31,71.0,5.0,24.0,147.0
14092,HMC,2017,3,28,30.106,30.462,29.988000000000003,30.412,746984,2017-03-31,71.0,5.0,24.0,147.0
14093,HMC,2017,3,29,30.344,30.447,30.254,30.392,421993,2017-03-31,71.0,5.0,24.0,147.0
14094,HMC,2017,3,30,30.294,30.294,30.186,30.254,321662,2017-03-31,71.0,5.0,24.0,147.0
14095,HMC,2017,3,31,29.83,29.929,29.791,29.87,512157,2017-03-31,71.0,5.0,24.0,147.0
14096,GM,2017,3,1,36.05,36.583,36.03,36.272,11025616,2017-03-31,71.0,5.0,24.0,147.0
14097,GM,2017,3,2,36.215,36.922,36.098,36.592,15395491,2017-03-31,71.0,5.0,24.0,147.0
14098,GM,2017,3,3,36.592,37.183,36.417,37.047,20129368,2017-03-31,71.0,5.0,24.0,147.0
14099,GM,2017,3,6,36.805,37.358,36.05,36.738,20832536,2017-03-31,71.0,5.0,24.0,147.0
14100,GM,2017,3,7,36.592,36.67,36.146,36.359,17780520,2017-03-31,71.0,5.0,24.0,147.0
14101,GM,2017,3,8,36.33,36.895,36.33,36.487,11620766,2017-03-31,71.0,5.0,24.0,147.0
14102,GM,2017,3,9,36.546,36.565,36.007,36.057,12974979,2017-03-31,71.0,5.0,24.0,147.0
14103,GM,2017,3,10,36.321,36.404,35.997,36.057,18636705,2017-03-31,71.0,5.0,24.0,147.0
14104,GM,2017,3,13,36.223,36.345,36.057,36.095,10332413,2017-03-31,71.0,5.0,24.0,147.0
14105,GM,2017,3,14,35.977,36.188,35.909,36.183,6051510,2017-03-31,71.0,5.0,24.0,147.0
14106,GM,2017,3,15,36.291,36.379,36.017,36.311,28692610,2017-03-31,71.0,5.0,24.0,147.0
14107,GM,2017,3,16,36.311,36.34,35.997,36.301,12869285,2017-03-31,71.0,5.0,24.0,147.0
14108,GM,2017,3,17,36.35,36.379,35.537,35.567,20022198,2017-03-31,71.0,5.0,24.0,147.0
14109,GM,2017,3,20,35.596,35.684,34.852,34.96,39327831,2017-03-31,71.0,5.0,24.0,147.0
14110,GM,2017,3,21,35.194,35.22400000000001,33.746,33.824,31556524,2017-03-31,71.0,5.0,24.0,147.0
14111,GM,2017,3,22,33.589,33.883,33.246,33.667,19346359,2017-03-31,71.0,5.0,24.0,147.0
14112,GM,2017,3,23,33.286,33.732,33.08,33.54,14847411,2017-03-31,71.0,5.0,24.0,147.0
14113,GM,2017,3,24,33.677,34.333,33.364000000000004,33.834,16604171,2017-03-31,71.0,5.0,24.0,147.0
14114,GM,2017,3,27,33.56,34.019,33.256,33.981,13204708,2017-03-31,71.0,5.0,24.0,147.0
14115,GM,2017,3,28,33.931,35.488,33.931,34.813,30428685,2017-03-31,71.0,5.0,24.0,147.0
14116,GM,2017,3,29,34.872,35.302,34.774,34.793,14174898,2017-03-31,71.0,5.0,24.0,147.0
14117,GM,2017,3,30,34.754,35.038000000000004,34.573,34.666,8878281,2017-03-31,71.0,5.0,24.0,147.0
14118,GM,2017,3,31,34.607,34.764,34.529,34.617,12021865,2017-03-31,71.0,5.0,24.0,147.0
14119,F,2017,3,1,12.183,12.268,12.173,12.21,37592473,2017-03-31,71.0,5.0,24.0,147.0
14120,F,2017,3,2,12.24,12.265,12.106,12.183,34518337,2017-03-31,71.0,5.0,24.0,147.0
14121,F,2017,3,3,12.183,12.23,12.056,12.173,31649638,2017-03-31,71.0,5.0,24.0,147.0
14122,F,2017,3,6,12.106,12.123,12.029000000000002,12.047,29843595,2017-03-31,71.0,5.0,24.0,147.0
14123,F,2017,3,7,12.038,12.050999999999998,11.952,11.989,26890076,2017-03-31,71.0,5.0,24.0,147.0
14124,F,2017,3,8,12.029000000000002,12.163,11.989,12.056,28392097,2017-03-31,71.0,5.0,24.0,147.0
14125,F,2017,3,9,12.066,12.066,11.932,12.029000000000002,30287033,2017-03-31,71.0,5.0,24.0,147.0
14126,F,2017,3,10,12.076,12.153,11.999,12.056,36101271,2017-03-31,71.0,5.0,24.0,147.0
14127,F,2017,3,13,12.086,12.153,12.029000000000002,12.066,23501234,2017-03-31,71.0,5.0,24.0,147.0
14128,F,2017,3,14,12.038,12.086,11.979,12.076,28006009,2017-03-31,71.0,5.0,24.0,147.0
14129,F,2017,3,15,12.086,12.173,12.047,12.173,35624728,2017-03-31,71.0,5.0,24.0,147.0
14130,F,2017,3,16,12.173,12.24,12.115,12.22,30084606,2017-03-31,71.0,5.0,24.0,147.0
14131,F,2017,3,17,12.26,12.26,11.979,12.009,57073323,2017-03-31,71.0,5.0,24.0,147.0
14132,F,2017,3,20,12.009,12.019,11.788,11.816,47090670,2017-03-31,71.0,5.0,24.0,147.0
14133,F,2017,3,21,11.835,11.855,11.258,11.277,105527106,2017-03-31,71.0,5.0,24.0,147.0
14134,F,2017,3,22,11.335,11.384,11.181,11.325,73890803,2017-03-31,71.0,5.0,24.0,147.0
14135,F,2017,3,23,11.133,11.307,11.066,11.23,73999218,2017-03-31,71.0,5.0,24.0,147.0
14136,F,2017,3,24,11.22,11.321,11.114,11.181,45487439,2017-03-31,71.0,5.0,24.0,147.0
14137,F,2017,3,27,11.075,11.114,10.979,11.028,59945182,2017-03-31,71.0,5.0,24.0,147.0
14138,F,2017,3,28,11.075,11.354,11.046,11.21,59875202,2017-03-31,71.0,5.0,24.0,147.0
14139,F,2017,3,29,11.287,11.316,11.2,11.239,37184157,2017-03-31,71.0,5.0,24.0,147.0
14140,F,2017,3,30,11.23,11.297,11.172,11.239,29087579,2017-03-31,71.0,5.0,24.0,147.0
14141,F,2017,3,31,11.22,11.239,11.162,11.2,27694805,2017-03-31,71.0,5.0,24.0,147.0
14142,RACE,2017,3,1,64.968,65.602,64.94800000000001,65.235,305446,2017-03-31,71.0,5.0,24.0,147.0
14143,RACE,2017,3,2,65.235,65.542,65.156,65.334,477745,2017-03-31,71.0,5.0,24.0,147.0
14144,RACE,2017,3,3,65.443,65.82,65.196,65.632,351801,2017-03-31,71.0,5.0,24.0,147.0
14145,RACE,2017,3,6,65.117,65.126,64.384,64.582,305262,2017-03-31,71.0,5.0,24.0,147.0
14146,RACE,2017,3,7,64.671,65.107,64.314,64.958,378195,2017-03-31,71.0,5.0,24.0,147.0
14147,RACE,2017,3,8,65.285,65.305,64.8,64.84899999999999,200814,2017-03-31,71.0,5.0,24.0,147.0
14148,RACE,2017,3,9,64.73,65.146,64.423,64.542,372827,2017-03-31,71.0,5.0,24.0,147.0
14149,RACE,2017,3,10,64.90899999999999,65.225,64.75,65.097,329615,2017-03-31,71.0,5.0,24.0,147.0
14150,RACE,2017,3,13,65.493,65.988,65.46300000000001,65.70100000000001,513180,2017-03-31,71.0,5.0,24.0,147.0
14151,RACE,2017,3,14,65.622,65.94800000000001,65.473,65.671,388341,2017-03-31,71.0,5.0,24.0,147.0
14152,RACE,2017,3,15,66.21600000000001,67.335,66.018,67.206,718396,2017-03-31,71.0,5.0,24.0,147.0
14153,RACE,2017,3,16,68.494,68.83,68.266,68.672,500842,2017-03-31,71.0,5.0,24.0,147.0
14154,RACE,2017,3,17,68.613,68.613,67.741,67.771,296551,2017-03-31,71.0,5.0,24.0,147.0
14155,RACE,2017,3,20,67.899,68.048,67.335,67.345,345908,2017-03-31,71.0,5.0,24.0,147.0
14156,RACE,2017,3,21,68.008,68.078,66.42399999999999,66.444,531279,2017-03-31,71.0,5.0,24.0,147.0
14157,RACE,2017,3,22,67.365,67.73100000000001,67.068,67.523,543966,2017-03-31,71.0,5.0,24.0,147.0
14158,RACE,2017,3,23,68.89,70.395,68.821,70.039,826762,2017-03-31,71.0,5.0,24.0,147.0
14159,RACE,2017,3,24,71.475,71.524,70.494,70.89,640472,2017-03-31,71.0,5.0,24.0,147.0
14160,RACE,2017,3,27,72.693,73.406,72.445,73.218,910725,2017-03-31,71.0,5.0,24.0,147.0
14161,RACE,2017,3,28,73.782,74.238,73.673,74.139,849573,2017-03-31,71.0,5.0,24.0,147.0
14162,RACE,2017,3,29,73.961,74.268,73.832,74.12899999999998,437057,2017-03-31,71.0,5.0,24.0,147.0
14163,RACE,2017,3,30,73.35600000000002,73.842,73.208,73.733,387234,2017-03-31,71.0,5.0,24.0,147.0
14164,RACE,2017,3,31,73.396,73.90100000000002,73.35600000000002,73.64399999999998,314186,2017-03-31,71.0,5.0,24.0,147.0
14165,TM,2017,4,3,108.62,108.8,107.91,108.52,258550,2017-04-30,73.0,6.0,21.0,152.0
14166,TM,2017,4,4,108.06,108.35,107.87,108.01,336431,2017-04-30,73.0,6.0,21.0,152.0
14167,TM,2017,4,5,107.03,107.03,106.064,106.14,533553,2017-04-30,73.0,6.0,21.0,152.0
14168,TM,2017,4,6,105.68,105.89,105.34,105.5,392228,2017-04-30,73.0,6.0,21.0,152.0
14169,TM,2017,4,7,105.76,106.095,105.62,105.91,233696,2017-04-30,73.0,6.0,21.0,152.0
14170,TM,2017,4,10,106.11,106.48,105.815,105.98,379482,2017-04-30,73.0,6.0,21.0,152.0
14171,TM,2017,4,11,106.77,106.79,106.06,106.4,419350,2017-04-30,73.0,6.0,21.0,152.0
14172,TM,2017,4,12,105.99,105.99,105.397,105.44,311479,2017-04-30,73.0,6.0,21.0,152.0
14173,TM,2017,4,13,105.13,105.15,104.17,104.18,346156,2017-04-30,73.0,6.0,21.0,152.0
14174,TM,2017,4,17,105.93,106.21,105.7,106.12,361938,2017-04-30,73.0,6.0,21.0,152.0
14175,TM,2017,4,18,105.62,105.66,105.08,105.32,199787,2017-04-30,73.0,6.0,21.0,152.0
14176,TM,2017,4,19,105.0,105.11,104.5,104.62,214012,2017-04-30,73.0,6.0,21.0,152.0
14177,TM,2017,4,20,105.66,106.16,105.64,106.0,234554,2017-04-30,73.0,6.0,21.0,152.0
14178,TM,2017,4,21,106.85,107.24,106.46,106.58,226085,2017-04-30,73.0,6.0,21.0,152.0
14179,TM,2017,4,24,107.19,107.26,106.7,106.99,257705,2017-04-30,73.0,6.0,21.0,152.0
14180,TM,2017,4,25,108.61,108.94,108.55,108.72,310685,2017-04-30,73.0,6.0,21.0,152.0
14181,TM,2017,4,26,109.92,110.33,109.8,109.91,409953,2017-04-30,73.0,6.0,21.0,152.0
14182,TM,2017,4,27,109.8,109.9,109.2,109.41,213768,2017-04-30,73.0,6.0,21.0,152.0
14183,TM,2017,4,28,108.35,108.59,108.07,108.14,227026,2017-04-30,73.0,6.0,21.0,152.0
14184,TTM,2017,4,3,35.75,35.84,35.355,35.41,1050286,2017-04-30,73.0,6.0,21.0,152.0
14185,TTM,2017,4,4,35.35,35.53,35.31,35.4,819730,2017-04-30,73.0,6.0,21.0,152.0
14186,TTM,2017,4,5,35.92,36.18,35.78,35.82,1443243,2017-04-30,73.0,6.0,21.0,152.0
14187,TTM,2017,4,6,35.98,36.16,35.93,36.06,964230,2017-04-30,73.0,6.0,21.0,152.0
14188,TTM,2017,4,7,36.07,36.2863,36.04,36.09,1065008,2017-04-30,73.0,6.0,21.0,152.0
14189,TTM,2017,4,10,36.35,36.64,36.35,36.59,1256206,2017-04-30,73.0,6.0,21.0,152.0
14190,TTM,2017,4,11,36.6,36.73,35.765,35.89,1362013,2017-04-30,73.0,6.0,21.0,152.0
14191,TTM,2017,4,12,35.85,35.85,35.19,35.43,1466912,2017-04-30,73.0,6.0,21.0,152.0
14192,TTM,2017,4,13,35.06,35.08,34.58,34.72,1275174,2017-04-30,73.0,6.0,21.0,152.0
14193,TTM,2017,4,17,34.73,34.9,34.71,34.9,1124153,2017-04-30,73.0,6.0,21.0,152.0
14194,TTM,2017,4,18,34.47,34.48,33.76,33.82,1917407,2017-04-30,73.0,6.0,21.0,152.0
14195,TTM,2017,4,19,34.11,34.25,33.9,34.0,1789796,2017-04-30,73.0,6.0,21.0,152.0
14196,TTM,2017,4,20,34.15,34.49,34.12,34.19,1754941,2017-04-30,73.0,6.0,21.0,152.0
14197,TTM,2017,4,21,33.93,34.02,33.48,33.72,1618282,2017-04-30,73.0,6.0,21.0,152.0
14198,TTM,2017,4,24,34.26,34.32,33.99,34.18,1770045,2017-04-30,73.0,6.0,21.0,152.0
14199,TTM,2017,4,25,34.36,34.6899,34.22,34.66,2427062,2017-04-30,73.0,6.0,21.0,152.0
14200,TTM,2017,4,26,35.03,35.365,34.94,35.3,1139057,2017-04-30,73.0,6.0,21.0,152.0
14201,TTM,2017,4,27,35.42,35.63,35.415,35.54,641380,2017-04-30,73.0,6.0,21.0,152.0
14202,TTM,2017,4,28,35.62,35.73,35.47,35.67,516726,2017-04-30,73.0,6.0,21.0,152.0
14203,HMC,2017,4,3,29.81,29.82,29.544,29.741,550141,2017-04-30,73.0,6.0,21.0,152.0
14204,HMC,2017,4,4,29.257,29.307,29.074,29.247,599125,2017-04-30,73.0,6.0,21.0,152.0
14205,HMC,2017,4,5,28.774,28.873,28.626,28.655,1766552,2017-04-30,73.0,6.0,21.0,152.0
14206,HMC,2017,4,6,28.438,28.448,28.25,28.35,1387786,2017-04-30,73.0,6.0,21.0,152.0
14207,HMC,2017,4,7,28.428,28.497,28.315,28.399,1068607,2017-04-30,73.0,6.0,21.0,152.0
14208,HMC,2017,4,10,28.32,28.359,28.202,28.29,1081017,2017-04-30,73.0,6.0,21.0,152.0
14209,HMC,2017,4,11,28.468000000000004,28.468000000000004,28.241,28.389,965310,2017-04-30,73.0,6.0,21.0,152.0
14210,HMC,2017,4,12,28.3,28.3,28.162,28.202,747438,2017-04-30,73.0,6.0,21.0,152.0
14211,HMC,2017,4,13,28.29,28.29,28.073,28.083,945954,2017-04-30,73.0,6.0,21.0,152.0
14212,HMC,2017,4,17,28.182,28.34,28.182,28.32,545511,2017-04-30,73.0,6.0,21.0,152.0
14213,HMC,2017,4,18,28.063,28.083,27.974,28.034,683017,2017-04-30,73.0,6.0,21.0,152.0
14214,HMC,2017,4,19,27.984,28.004,27.796,27.826,743554,2017-04-30,73.0,6.0,21.0,152.0
14215,HMC,2017,4,20,28.034,28.142,28.034,28.112,606890,2017-04-30,73.0,6.0,21.0,152.0
14216,HMC,2017,4,21,28.221,28.221,28.112,28.152,491824,2017-04-30,73.0,6.0,21.0,152.0
14217,HMC,2017,4,24,28.497,28.542,28.369,28.448,567410,2017-04-30,73.0,6.0,21.0,152.0
14218,HMC,2017,4,25,28.596,28.655,28.547,28.586,564444,2017-04-30,73.0,6.0,21.0,152.0
14219,HMC,2017,4,26,28.764,28.853,28.705,28.705,502820,2017-04-30,73.0,6.0,21.0,152.0
14220,HMC,2017,4,27,28.754,28.79300000000001,28.567,28.636,787335,2017-04-30,73.0,6.0,21.0,152.0
14221,HMC,2017,4,28,28.626,28.803,28.497,28.725,916333,2017-04-30,73.0,6.0,21.0,152.0
14222,GM,2017,4,3,34.588,34.656,33.09,33.452,32577177,2017-04-30,73.0,6.0,21.0,152.0
14223,GM,2017,4,4,33.188,33.707,33.188,33.55,9699506,2017-04-30,73.0,6.0,21.0,152.0
14224,GM,2017,4,5,33.893,33.922,33.276,33.286,10870814,2017-04-30,73.0,6.0,21.0,152.0
14225,GM,2017,4,6,33.306,33.746,33.178000000000004,33.442,12417387,2017-04-30,73.0,6.0,21.0,152.0
14226,GM,2017,4,7,33.315,33.482,32.992,33.001999999999995,14852747,2017-04-30,73.0,6.0,21.0,152.0
14227,GM,2017,4,10,33.129,33.403,33.09,33.256,14098427,2017-04-30,73.0,6.0,21.0,152.0
14228,GM,2017,4,11,33.374,33.374,32.879,33.208,10648082,2017-04-30,73.0,6.0,21.0,152.0
14229,GM,2017,4,12,33.315,33.57,33.012,33.226,15028675,2017-04-30,73.0,6.0,21.0,152.0
14230,GM,2017,4,13,33.07,33.198,32.669000000000004,32.688,9703424,2017-04-30,73.0,6.0,21.0,152.0
14231,GM,2017,4,17,32.767,33.266,32.669000000000004,33.188,10963498,2017-04-30,73.0,6.0,21.0,152.0
14232,GM,2017,4,18,33.012,33.115,32.781,32.982,7158153,2017-04-30,73.0,6.0,21.0,152.0
14233,GM,2017,4,19,33.178000000000004,33.384,33.001999999999995,33.08,12632827,2017-04-30,73.0,6.0,21.0,152.0
14234,GM,2017,4,20,33.236,33.795,33.188,33.384,11895825,2017-04-30,73.0,6.0,21.0,152.0
14235,GM,2017,4,21,33.394,33.442,32.904,33.041,9889897,2017-04-30,73.0,6.0,21.0,152.0
14236,GM,2017,4,24,33.344,33.431999999999995,32.923,33.198,13229523,2017-04-30,73.0,6.0,21.0,152.0
14237,GM,2017,4,25,33.384,33.442,33.012,33.276,11785579,2017-04-30,73.0,6.0,21.0,152.0
14238,GM,2017,4,26,33.296,34.205,33.236,33.658,15009140,2017-04-30,73.0,6.0,21.0,152.0
14239,GM,2017,4,27,33.795,33.863,33.236,33.814,14160965,2017-04-30,73.0,6.0,21.0,152.0
14240,GM,2017,4,28,34.333,34.549,33.697,33.912,17008083,2017-04-30,73.0,6.0,21.0,152.0
14241,F,2017,4,3,11.2,11.2,10.854,11.008,68240644,2017-04-30,73.0,6.0,21.0,152.0
14242,F,2017,4,4,10.951,11.046,10.854,10.941,41626811,2017-04-30,73.0,6.0,21.0,152.0
